#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:51212554	Qurub.01G000100	Qurub.01G000100.1	Qurub.01G000100.1												
PAC:51211280	Qurub.01G028700	Qurub.01G028700.1	Qurub.01G028700.1	PF00749 PF03950 PF04557 PF04558	PTHR11451 PTHR11451:SF24	EC:6.1.1.18		K01886	GO:0000166 GO:0004812 GO:0004819 GO:0005524 GO:0005737 GO:0006418 GO:0006425 GO:0016876 GO:0043039	AT1G25350	glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS, putative	Cre14.g614900	Glutaminyl-tRNA synthetase	LOC_Os01g09000	glutaminyl-tRNA synthetase, putative, expressed
PAC:51211782	Qurub.01G028800	Qurub.01G028800.1	Qurub.01G028800.1		PTHR31722 PTHR31722:SF9					AT1G68330					
PAC:51212581	Qurub.01G028900	Qurub.01G028900.1	Qurub.01G028900.1	PF07797	PTHR33130 PTHR33130:SF13					AT1G25370	Protein of unknown function (DUF1639)			LOC_Os01g49410	expressed protein
PAC:51212494	Qurub.01G029000	Qurub.01G029000.1	Qurub.01G029000.1	PF05553						AT1G68350	(1 of 28) PF05553 - Cotton fibre expressed protein (DUF761)			LOC_Os01g04170	expressed protein
PAC:51212353	Qurub.01G029100	Qurub.01G029100.1	Qurub.01G029100.1	PF01406 PF09190	PTHR10890 PTHR10890:SF10	EC:6.1.1.16		K01883	GO:0000166 GO:0004817 GO:0005524 GO:0005737 GO:0006423	AT5G38830	Cysteinyl-tRNA synthetase, class Ia family protein	Cre01.g069472	(1 of 1) PTHR10890//PTHR10890:SF10 - CYSTEINYL-TRNA SYNTHETASE // CYSTEINE-TRNA LIGASE		
PAC:51213133	Qurub.01G029200	Qurub.01G029200.1	Qurub.01G029200.1		PTHR19446 PTHR19446:SF368	EC:2.7.7.49				AT1G43760	DNAse I-like superfamily protein			LOC_Os11g08225	expressed protein
PAC:51213534	Qurub.01G029300	Qurub.01G029300.1	Qurub.01G029300.1						GO:0046872	AT1G68360	C2H2 and C2HC zinc fingers superfamily protein			LOC_Os01g04120	ZOS1-03 - C2H2 zinc finger protein, expressed
PAC:51212108	Qurub.01G029400	Qurub.01G029400.1	Qurub.01G029400.1	PF00226	PTHR24078 PTHR24078:SF267		KOG0713			AT1G68370	Chaperone DnaJ-domain superfamily protein			LOC_Os01g32870	heat shock protein DnaJ, putative, expressed
PAC:51212109	Qurub.01G029400	Qurub.01G029400.2	Qurub.01G029400.2	PF00226	PTHR24078 PTHR24078:SF267		KOG0713			AT1G68370	Chaperone DnaJ-domain superfamily protein			LOC_Os01g32870	heat shock protein DnaJ, putative, expressed
PAC:51212555	Qurub.01G029500	Qurub.01G029500.1	Qurub.01G029500.1	PF01814 PF05495 PF13639 PF14599	PTHR21319 PTHR21319:SF9	EC:6.3.2.19	KOG1940	K16276	GO:0005515 GO:0008270			Cre05.g248550	(1 of 1) K16276 - zinc finger protein-like protein (K16276, BTS)	LOC_Os01g49470	E3 ubiquitin ligase, putative, expressed
PAC:51212556	Qurub.01G029500	Qurub.01G029500.2	Qurub.01G029500.2	PF01814 PF05495 PF13639 PF14599	PTHR21319 PTHR21319:SF9	EC:6.3.2.19	KOG1940	K16276	GO:0005515 GO:0008270			Cre05.g248550	(1 of 1) K16276 - zinc finger protein-like protein (K16276, BTS)	LOC_Os01g49470	E3 ubiquitin ligase, putative, expressed
PAC:51213071	Qurub.01G029600	Qurub.01G029600.1	Qurub.01G029600.1	PF00753	PTHR23131 PTHR23131:SF2		KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213073	Qurub.01G029600	Qurub.01G029600.2	Qurub.01G029600.2		PTHR23131 PTHR23131:SF2	EC:3.1.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213074	Qurub.01G029600	Qurub.01G029600.3	Qurub.01G029600.3		PTHR23131 PTHR23131:SF2	EC:3.1.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213079	Qurub.01G029600	Qurub.01G029600.4	Qurub.01G029600.4		PTHR23131 PTHR23131:SF2		KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213080	Qurub.01G029600	Qurub.01G029600.5	Qurub.01G029600.5		PTHR23131 PTHR23131:SF2		KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213072	Qurub.01G029600	Qurub.01G029600.6	Qurub.01G029600.6	PF00753	PTHR23131 PTHR23131:SF2		KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213075	Qurub.01G029600	Qurub.01G029600.7	Qurub.01G029600.7	PF00753	PTHR23131 PTHR23131:SF2	EC:3.5.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213076	Qurub.01G029600	Qurub.01G029600.8	Qurub.01G029600.8	PF00753	PTHR23131 PTHR23131:SF2	EC:3.5.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213077	Qurub.01G029600	Qurub.01G029600.9	Qurub.01G029600.9	PF00753	PTHR23131 PTHR23131:SF2	EC:3.5.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51213078	Qurub.01G029600	Qurub.01G029600.10	Qurub.01G029600.10	PF00753	PTHR23131 PTHR23131:SF2	EC:3.5.2.6	KOG0813			AT1G25375	Metallo-hydrolase/oxidoreductase superfamily protein			LOC_Os01g04200	metallo-beta-lactamase family protein, putative, expressed
PAC:51211844	Qurub.01G029700	Qurub.01G029700.1	Qurub.01G029700.1	PF02485	PTHR31042 PTHR31042:SF17				GO:0008375 GO:0016020	AT1G10880	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein				
PAC:51213692	Qurub.01G029800	Qurub.01G029800.1	Qurub.01G029800.1		PTHR31099					AT1G46696	Protein of unknown function, DUF601			LOC_Os06g06950	expressed protein
PAC:51212130	Qurub.01G029900	Qurub.01G029900.1	Qurub.01G029900.1	PF02485	PTHR31042 PTHR31042:SF16				GO:0008375 GO:0016020	AT1G68390	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein				
PAC:51213366	Qurub.01G030000	Qurub.01G030000.1	Qurub.01G030000.1	PF00560 PF07714 PF08263	PTHR27008 PTHR27008:SF44	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468	AT1G68400	leucine-rich repeat transmembrane protein kinase family protein			LOC_Os01g04230	inactive receptor kinase At2g26730 precursor, putative, expressed
PAC:51213536	Qurub.01G030100	Qurub.01G030100.1	Qurub.01G030100.1	PF00069 PF00560 PF08263	PTHR27008 PTHR27008:SF44	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468	AT1G68400	leucine-rich repeat transmembrane protein kinase family protein			LOC_Os01g04230	inactive receptor kinase At2g26730 precursor, putative, expressed
PAC:51213235	Qurub.01G030200	Qurub.01G030200.1	Qurub.01G030200.1	PF00481	PTHR13832 PTHR13832:SF158	EC:3.1.3.16	KOG0698		GO:0003824 GO:0004722 GO:0006470	AT1G68410	Protein phosphatase 2C family protein	Cre10.g454450	(1 of 1) PTHR13832:SF330 - PROTEIN PHOSPHATASE 2C 15-RELATED	LOC_Os03g18970	protein phosphotase protein, putative, expressed
PAC:51212165	Qurub.01G030300	Qurub.01G030300.1	Qurub.01G030300.1	PF00153	PTHR24089 PTHR24089:SF398		KOG0764	K15115	GO:0055085	AT1G25380	NAD+ transporter 2	Cre04.g217913	Mitochondrial substrate carrier protein		
PAC:51212405	Qurub.01G030400	Qurub.01G030400.1	Qurub.01G030400.1		PTHR34542 PTHR34542:SF1										
PAC:51213658	Qurub.01G030500	Qurub.01G030500.1	Qurub.01G030500.1	PF00069	PTHR27005 PTHR27005:SF28	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G25390	Protein kinase superfamily protein				
PAC:51214196	Qurub.01G030600	Qurub.01G030600.1	Qurub.01G030600.1	PF00069	PTHR27005 PTHR27005:SF28	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G25390	Protein kinase superfamily protein				
PAC:51213626	Qurub.01G030700	Qurub.01G030700.1	Qurub.01G030700.1	PF07714	PTHR27005 PTHR27005:SF28	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G25390	Protein kinase superfamily protein				
PAC:51212798	Qurub.01G030800	Qurub.01G030800.1	Qurub.01G030800.1	PF00069	PTHR27005 PTHR27005:SF28	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G25390	Protein kinase superfamily protein				
PAC:51212208	Qurub.01G030900	Qurub.01G030900.1	Qurub.01G030900.1	PF13947 PF14380	PTHR33138 PTHR33138:SF6				GO:0030247						
PAC:51214339	Qurub.01G031000	Qurub.01G031000.1	Qurub.01G031000.1	PF00201	PTHR11926 PTHR11926:SF176		KOG1192		GO:0008152 GO:0016758						
PAC:51213417	Qurub.01G031100	Qurub.01G031100.1	Qurub.01G031100.1	PF00254	PTHR10516 PTHR10516:SF292	EC:5.2.1.8	KOG0544		GO:0006457						
PAC:51213142	Qurub.01G031200	Qurub.01G031200.1	Qurub.01G031200.1	PF07883	PTHR31238 PTHR31238:SF21				GO:0030145 GO:0045735	AT5G20630	germin 3			LOC_Os08g35760	Cupin domain containing protein, expressed
PAC:51212782	Qurub.01G031300	Qurub.01G031300.1	Qurub.01G031300.1	PF00201	PTHR11926 PTHR11926:SF176				GO:0008152 GO:0016758	AT2G30140	UDP-Glycosyltransferase superfamily protein				
PAC:51213999	Qurub.01G031400	Qurub.01G031400.1	Qurub.01G031400.1		PTHR11926 PTHR11926:SF288	EC:2.4.1.324			GO:0008152 GO:0016758						
PAC:51212978	Qurub.01G031500	Qurub.01G031500.1	Qurub.01G031500.1	PF07883	PTHR31238 PTHR31238:SF21				GO:0030145 GO:0045735	AT5G20630	germin 3			LOC_Os08g35760	Cupin domain containing protein, expressed
PAC:51213108	Qurub.01G031600	Qurub.01G031600.1	Qurub.01G031600.1	PF00201	PTHR11926 PTHR11926:SF176	EC:2.4.1.203			GO:0008152 GO:0016758	AT2G30140	UDP-Glycosyltransferase superfamily protein	Cre07.g322884	(1 of 1) PTHR11926//PTHR11926:SF16 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // PROTEIN UGT-61-RELATED	LOC_Os01g59110	indole-3-acetate beta-glucosyltransferase, putative, expressed
PAC:51211592	Qurub.01G031700	Qurub.01G031700.1	Qurub.01G031700.1	PF00201	PTHR11926 PTHR11926:SF176	EC:2.4.1.203			GO:0008152 GO:0016758			Cre07.g322884	(1 of 1) PTHR11926//PTHR11926:SF16 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // PROTEIN UGT-61-RELATED	LOC_Os01g59110	indole-3-acetate beta-glucosyltransferase, putative, expressed
PAC:51214279	Qurub.01G031800	Qurub.01G031800.1	Qurub.01G031800.1	PF06203	PTHR31874 PTHR31874:SF9				GO:0005515	AT1G07050	CCT motif family protein				
PAC:51211467	Qurub.01G031900	Qurub.01G031900.1	Qurub.01G031900.1	PF03195	PTHR31301 PTHR31301:SF4					AT2G30130	Lateral organ boundaries (LOB) domain family protein			LOC_Os05g27980	DUF260 domain containing protein, putative, expressed
PAC:51211247	Qurub.01G032000	Qurub.01G032000.1	Qurub.01G032000.1		PTHR37176					AT1G07060				LOC_Os12g01540	expressed protein
PAC:51213125	Qurub.01G032100	Qurub.01G032100.1	Qurub.01G032100.1	PF12776	PTHR31704 PTHR31704:SF16									LOC_Os07g45330	expressed protein
PAC:51212690	Qurub.01G032200	Qurub.01G032200.1	Qurub.01G032200.1		PTHR33405 PTHR33405:SF1					AT2G30120	(1 of 1) PTHR33405:SF1 - PROTEIN FLC EXPRESSOR			LOC_Os03g60360	protein kinase PKN/PRK1, effector, putative, expressed
PAC:51213634	Qurub.01G032300	Qurub.01G032300.1	Qurub.01G032300.1												
PAC:51214131	Qurub.01G032400	Qurub.01G032400.1	Qurub.01G032400.1	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214134	Qurub.01G032400	Qurub.01G032400.2	Qurub.01G032400.2	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214135	Qurub.01G032400	Qurub.01G032400.3	Qurub.01G032400.3	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214132	Qurub.01G032400	Qurub.01G032400.4	Qurub.01G032400.4	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214133	Qurub.01G032400	Qurub.01G032400.5	Qurub.01G032400.5	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214136	Qurub.01G032400	Qurub.01G032400.6	Qurub.01G032400.6	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51214137	Qurub.01G032400	Qurub.01G032400.7	Qurub.01G032400.7	PF00076 PF00641	PTHR12999 PTHR12999:SF16			K13098	GO:0003676 GO:0008270	AT5G58470	TBP-associated factor 15B			LOC_Os01g07070	transposon protein, putative, CACTA, En/Spm sub-class, expressed
PAC:51213034	Qurub.01G032500	Qurub.01G032500.1	Qurub.01G032500.1	PF12776	PTHR33068										
PAC:51211440	Qurub.01G032600	Qurub.01G032600.1	Qurub.01G032600.1	PF00332 PF07983	PTHR32227 PTHR32227:SF128	EC:3.2.1.39			GO:0004553 GO:0005975	AT5G58480	O-Glycosyl hydrolases family 17 protein			LOC_Os03g18520	glucan endo-1,3-beta-glucosidase 9 precursor, putative, expressed
PAC:51211441	Qurub.01G032600	Qurub.01G032600.2	Qurub.01G032600.2	PF00332 PF07983	PTHR32227 PTHR32227:SF128	EC:3.2.1.39			GO:0004553 GO:0005975	AT5G58480	O-Glycosyl hydrolases family 17 protein			LOC_Os03g18520	glucan endo-1,3-beta-glucosidase 9 precursor, putative, expressed
PAC:51214332	Qurub.01G032700	Qurub.01G032700.1	Qurub.01G032700.1		PTHR11581				GO:0003735 GO:0005622 GO:0005840 GO:0006412						
PAC:51212817	Qurub.01G032800	Qurub.01G032800.1	Qurub.01G032800.1	PF00467 PF00900 PF01479 PF08071 PF16121	PTHR11581		KOG0378	K02987	GO:0003723 GO:0003735 GO:0005622 GO:0005840 GO:0006412	AT5G58420	Ribosomal protein S4 (RPS4A) family protein	Cre06.g308250	Cytosolic 80S ribosomal protein S4	LOC_Os01g25610	40S ribosomal protein S4, putative, expressed
PAC:51212818	Qurub.01G032800	Qurub.01G032800.2	Qurub.01G032800.2	PF00467 PF00900 PF01479 PF08071 PF16121	PTHR11581		KOG0378	K02987	GO:0003723 GO:0003735 GO:0005622 GO:0005840 GO:0006412	AT5G58420	Ribosomal protein S4 (RPS4A) family protein	Cre06.g308250	Cytosolic 80S ribosomal protein S4	LOC_Os01g25610	40S ribosomal protein S4, putative, expressed
PAC:51213636	Qurub.01G032900	Qurub.01G032900.1	Qurub.01G032900.1	PF02466	PTHR14110 PTHR14110:SF0		KOG3225	K17790		AT3G10110	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein	Cre01.g021050	translocase of inner mitochondrial membrane 22 homolog	LOC_Os03g18500	mitochondrial import inner membrane translocase subunit Tim17, putative, expressed
PAC:51211709	Qurub.01G033000	Qurub.01G033000.1	Qurub.01G033000.1	PF01370	PTHR10366 PTHR10366:SF369	EC:1.2.1.44	KOG1502		GO:0003824 GO:0050662	AT5G58490	NAD(P)-binding Rossmann-fold superfamily protein	Cre12.g497500	Cinnamoyl-CoA reductase/flavanone 4-reductase	LOC_Os03g60380	cinnamoyl CoA reductase, putative, expressed
PAC:51213544	Qurub.01G033100	Qurub.01G033100.1	Qurub.01G033100.1	PF03227	PTHR13234 PTHR13234:SF8		KOG3160	K08059		AT1G07080	Thioredoxin superfamily protein			LOC_Os03g18454	gamma-interferon-inducible lysosomal thiol reductase precursor, putative, expressed
PAC:51213568	Qurub.01G033200	Qurub.01G033200.1	Qurub.01G033200.1	PF04852	PTHR31165 PTHR31165:SF6					AT1G07090	Protein of unknown function (DUF640)			LOC_Os01g61310	DUF640 domain containing protein, putative, expressed
PAC:51213337	Qurub.01G033300	Qurub.01G033300.1	Qurub.01G033300.1	PF13890	PTHR21422 PTHR21422:SF3			K18270	GO:0005096	AT5G58510	(1 of 1) KOG2390 - Uncharacterized conserved protein			LOC_Os03g18440	expressed protein
PAC:51213338	Qurub.01G033300	Qurub.01G033300.2	Qurub.01G033300.2	PF13890	PTHR21422 PTHR21422:SF3				GO:0005096	AT5G58510	(1 of 1) KOG2390 - Uncharacterized conserved protein			LOC_Os03g18440	expressed protein
PAC:51213339	Qurub.01G033300	Qurub.01G033300.3	Qurub.01G033300.3	PF13890	PTHR21422 PTHR21422:SF3				GO:0005096	AT5G58510	(1 of 1) KOG2390 - Uncharacterized conserved protein			LOC_Os03g18440	expressed protein
PAC:51212041	Qurub.01G033400	Qurub.01G033400.1	Qurub.01G033400.1	PF00069	PTHR23257 PTHR23257:SF391	EC:2.7.12.1	KOG0192		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT5G58520	Protein kinase superfamily protein			LOC_Os03g18430	protein kinase, putative, expressed
PAC:51214389	Qurub.01G033500	Qurub.01G033500.1	Qurub.01G033500.1	PF00899 PF09358 PF10585 PF16190 PF16191	PTHR10953 PTHR10953:SF164			K03178	GO:0006464 GO:0008641	AT2G30110	ubiquitin-activating enzyme 1	Cre09.g386400	Flagellar Associated Protein 124	LOC_Os11g01510	ubiquitin-activating enzyme, putative, expressed
PAC:51213284	Qurub.01G033600	Qurub.01G033600.1	Qurub.01G033600.1	PF00240 PF13855	PTHR23155		KOG4579		GO:0005515	AT2G30105	(1 of 1) PF00240//PF13855 - Ubiquitin family (ubiquitin)  // Leucine rich repeat (LRR_8)	Cre16.g684800	(1 of 1) PF00240//PF13855 - Ubiquitin family (ubiquitin) // Leucine rich repeat (LRR_8)	LOC_Os10g31790	ubiquitin family protein, putative, expressed
PAC:51213285	Qurub.01G033600	Qurub.01G033600.2	Qurub.01G033600.2	PF00240	PTHR23155		KOG4579		GO:0005515	AT2G30105	(1 of 1) PF00240//PF13855 - Ubiquitin family (ubiquitin)  // Leucine rich repeat (LRR_8)	Cre16.g684800	(1 of 1) PF00240//PF13855 - Ubiquitin family (ubiquitin) // Leucine rich repeat (LRR_8)	LOC_Os10g31790	ubiquitin family protein, putative, expressed
PAC:51214116	Qurub.01G033700	Qurub.01G033700.1	Qurub.01G033700.1	PF00462	PTHR10168 PTHR10168:SF68		KOG1752	K17479	GO:0009055 GO:0015035 GO:0045454	AT5G58530	Glutaredoxin family protein			LOC_Os01g61350	glutaredoxin, putative, expressed
PAC:51213699	Qurub.01G033800	Qurub.01G033800.1	Qurub.01G033800.1	PF07714 PF08263	PTHR27001 PTHR27001:SF60	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468						
PAC:51211460	Qurub.01G033900	Qurub.01G033900.1	Qurub.01G033900.1	PF13414	PTHR23083 PTHR23083:SF408				GO:0005515					LOC_Os03g18360	BTBT1 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with tetratricopeptide repeats, expressed
PAC:51211461	Qurub.01G033900	Qurub.01G033900.2	Qurub.01G033900.2	PF13414	PTHR23083 PTHR23083:SF408				GO:0005515					LOC_Os03g18360	BTBT1 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with tetratricopeptide repeats, expressed
PAC:51213732	Qurub.01G034000	Qurub.01G034000.1	Qurub.01G034000.1	PF12776	PTHR31704 PTHR31704:SF28									LOC_Os03g41200	retrotransposon protein, putative, unclassified, expressed
PAC:51214350	Qurub.01G034100	Qurub.01G034100.1	Qurub.01G034100.1		PTHR24015 PTHR24015:SF683					AT2G30100	pentatricopeptide (PPR) repeat-containing protein			LOC_Os05g28500	ubiquitin family protein, putative, expressed
PAC:51211274	Qurub.01G034200	Qurub.01G034200.1	Qurub.01G034200.1	PF00249	PTHR31314									LOC_Os11g01480	MYB family transcription factor, putative, expressed
PAC:51213028	Qurub.01G034300	Qurub.01G034300.1	Qurub.01G034300.1	PF00170	PTHR13301 PTHR13301:SF52				GO:0003700 GO:0006355 GO:0043565						
PAC:51211315	Qurub.01G034400	Qurub.01G034400.1	Qurub.01G034400.1		PTHR13301 PTHR13301:SF25		KOG4196		GO:0003700 GO:0006355 GO:0043565						
PAC:51214186	Qurub.01G034500	Qurub.01G034500.1	Qurub.01G034500.1	PF13966	PTHR25952 PTHR25952:SF208									LOC_Os02g54480	RNA-directed DNA polymerase, putative, expressed
PAC:51211399	Qurub.01G034600	Qurub.01G034600.1	Qurub.01G034600.1	PF12695	PTHR23024 PTHR23024:SF228	EC:3.1.1.1 EC:4.2.1.105	KOG1515								
PAC:51213420	Qurub.01G034700	Qurub.01G034700.1	Qurub.01G034700.1		PTHR32523 PTHR32523:SF7		KOG4453	K15892		AT5G58560	Phosphatidate cytidylyltransferase family protein			LOC_Os01g61560	phosphatidate cytidylyltransferase, putative, expressed
PAC:51213421	Qurub.01G034700	Qurub.01G034700.2	Qurub.01G034700.2		PTHR32523 PTHR32523:SF7		KOG4453	K15892		AT5G58560	Phosphatidate cytidylyltransferase family protein			LOC_Os01g61560	phosphatidate cytidylyltransferase, putative, expressed
PAC:51211288	Qurub.01G034800	Qurub.01G034800.1	Qurub.01G034800.1												
PAC:51212053	Qurub.01G034900	Qurub.01G034900.1	Qurub.01G034900.1	PF03083	PTHR10791 PTHR10791:SF49		KOG1623					Cre06.g275000	paralog of LCI36		
PAC:51213891	Qurub.01G035000	Qurub.01G035000.1	Qurub.01G035000.1		PTHR32523 PTHR32523:SF7		KOG4453	K15892		AT5G58560	Phosphatidate cytidylyltransferase family protein			LOC_Os01g61560	phosphatidate cytidylyltransferase, putative, expressed
PAC:51213892	Qurub.01G035000	Qurub.01G035000.2	Qurub.01G035000.2		PTHR32523 PTHR32523:SF7		KOG4453	K15892		AT5G58560	Phosphatidate cytidylyltransferase family protein			LOC_Os01g61560	phosphatidate cytidylyltransferase, putative, expressed
PAC:51213707	Qurub.01G035100	Qurub.01G035100.1	Qurub.01G035100.1												
PAC:51213003	Qurub.01G035200	Qurub.01G035200.1	Qurub.01G035200.1	PF08209	PTHR15117		KOG2612	K11363		AT5G58575	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	Cre17.g719550	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	LOC_Os05g28370	expressed protein
PAC:51213004	Qurub.01G035200	Qurub.01G035200.2	Qurub.01G035200.2	PF08209	PTHR15117		KOG2612	K11363		AT5G58575	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	Cre17.g719550	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	LOC_Os05g28370	expressed protein
PAC:51213005	Qurub.01G035200	Qurub.01G035200.3	Qurub.01G035200.3	PF08209	PTHR15117		KOG2612	K11363		AT5G58575	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	Cre17.g719550	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	LOC_Os05g28370	expressed protein
PAC:51213006	Qurub.01G035200	Qurub.01G035200.4	Qurub.01G035200.4	PF08209	PTHR15117		KOG2612			AT5G58575	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	Cre17.g719550	(1 of 1) PTHR15117 - ATAXIN 7 RELATED	LOC_Os05g28370	expressed protein
